GAME NAME, NUM PLAYERS, WIN?, RANK P1, UTILITY P1, NUM MOVES, NUM P1 MOVES
Dots and Boxes, 2, true, 1.0, 1.0, 130.0, 75
Hex, 2, false, 2.0, -1.0, 46.0, 22
Pulijudamu, 2, true, 1.0, 1.0, 267.0, 134
Snowpaque, 2, false, 2.0, -1.0, 32.0, 15
Tic-Tac-Toe Misere, 2, false, 2.0, -1.0, 9.0, 5
Yavalanchor, 2, true, 1.0, 1.0, 11.0, 6
Boseog Gonu, 2, false, 2.0, -1.0, 152.0, 75
Had, 2, false, 2.0, -1.0, 312.0, 155
Killer Sudoku, 1, false, 0.0, -1.0, 500.0, 500
Los Palos, 4, true, 1.0, 1.0, 77.0, 19
Pente, 2, true, 1.0, 1.0, 81.0, 41
Tablo, 2, false, 1.5, 0.0, 1000.0, 498
Tobi Shogi, 2, false, 1.5, 0.0, 1000.0, 499
Unnamed Dutch Draughts Game, 2, false, 2.0, -1.0, 76.0, 36
Katra, 2, false, 1.5, 0.0, 1000.0, 547
Rolit, 4, true, 1.0, 1.0, 64.0, 15
Moo, 2, true, 1.0, 1.0, 90.0, 46
Yeung Luk Sz' Kon Tseung Kwan, 2, false, 1.5, 0.0, 1000.0, 499
Tawula, 2, false, 2.0, -1.0, 460.0, 231
Lobudok, 2, false, 2.0, -1.0, 104.0, 39
Mig Mang, 2, false, 2.0, -1.0, 376.0, 187
Refskak, 2, false, 2.0, -1.0, 272.0, 135
Quinze Tablas, 2, true, 1.0, 1.0, 906.0, 464
Pancha Keliya, 2, true, 1.0, 1.0, 72.0, 35
Aksadyuta, 2, false, 1.5, 0.0, 2.0, 0
Kulaochal, 2, false, 2.0, -1.0, 7.0, 4
1D Chess, 2, true, 1.0, 1.0, 9.0, 5
Zamma, 2, false, 2.0, -1.0, 310.0, 156
Ngulungu, 2, true, 1.0, 1.0, 18.0, 10
Guerrilla Checkers, 2, true, 1.0, 1.0, 7.0, 5
Moxie, 2, false, 2.0, -1.0, 24.0, 11
Unachess, 2, false, 1.5, 0.0, 460.0, 230
Grasshopper, 2, false, 1.5, 0.0, 1000.0, 505
Grande Acedrex, 2, false, 1.5, 0.0, 1000.0, 499
Laquet, 2, false, 2.0, -1.0, 187.0, 93
Faraday, 2, true, 1.0, 1.0, 87.0, 46
Mawryngkneng Solitaire Game, 1, false, 0.0, -1.0, 500.0, 500
Laram Wali, 2, true, 1.0, 1.0, 73.0, 37
Goats Wintering, 2, true, 1.0, 1.0, 126.0, 62
Merimueng-rimueng-do, 2, true, 1.0, 1.0, 241.0, 121
Ssang-Ryouk, 2, true, 1.0, 1.0, 315.0, 156
Futoshiki, 1, false, 0.0, -1.0, 500.0, 500
Bara Guti (Bihar), 2, false, 2.0, -1.0, 46.0, 22
Shogi Puzzle, 2, true, 1.0, 1.0, 1.0, 1
Shisen-Sho, 1, false, 0.0, -1.0, 9.0, 9
Patol, 2, false, 2.0, -1.0, 18.0, 8
American Pool Checkers, 2, true, 1.0, 1.0, 71.0, 37
Gifia, 2, false, 1.5, 0.0, 1000.0, 499
Ishighan, 4, true, 1.0, 1.0, 14.0, 2
Pic, 5, false, 2.0, 0.5, 107.0, 21
Los Alamos Chess, 2, true, 1.0, 1.0, 27.0, 14
Oust, 2, true, 1.0, 1.0, 149.0, 83
Ntyenge, 2, false, 1.5, 0.0, 236.0, 117
Jekab, 2, true, 1.0, 1.0, 56.0, 30
Symple, 2, true, 1.0, 1.0, 361.0, 193
Medio Emperador, 2, true, 1.0, 1.0, 502.0, 252
Bashni, 2, true, 1.0, 1.0, 271.0, 136
Aj Sina'anil, 6, true, 1.0, 1.0, 951.0, 170
King And Courtesan, 2, false, 2.0, -1.0, 28.0, 13
Frisian Draughts, 2, true, 1.0, 1.0, 96.0, 50
Uril, 2, false, 1.5, 0.0, 113.0, 57
Mewegae, 2, true, 1.0, 1.0, 483.0, 254
Kaooa, 2, false, 2.0, -1.0, 16.0, 7
Gabata (Ansaba), 2, false, 1.5, 0.0, 1000.0, 480
Kapana Bona, 2, false, 2.0, -1.0, 252.0, 125
Cascades, 2, true, 1.0, 1.0, 97.0, 52
Dig Dig, 2, true, 1.0, 1.0, 71.0, 38
Tandems, 2, false, 1.5, 0.0, 1000.0, 501
Fivalath, 2, true, 1.0, 1.0, 25.0, 13
Achi, 2, false, 2.0, -1.0, 34.0, 14
Fanorona, 2, true, 1.0, 1.0, 65.0, 34
Rimau-Rimau (One Tiger), 2, false, 2.0, -1.0, 28.0, 16
Contagion, 2, true, 1.0, 1.0, 73.0, 33
To Kinegi tou Lagou, 2, false, 1.5, 0.0, 1000.0, 500
Udat Pagada, 2, true, 1.0, 1.0, 17.0, 9
Brain Coral, 2, true, 1.0, 1.0, 33.0, 17
Jumping Beans, 2, true, 1.0, 1.0, 121.0, 59
Adugo, 2, true, 1.0, 1.0, 515.0, 258
Infuse, 2, true, 1.0, 1.0, 52.0, 25
Bao, 2, true, 1.0, 1.0, 17.0, 10
J'erin, 2, false, 1.5, 0.0, 1000.0, 491
Diagonals, 2, false, 2.0, -1.0, 64.0, 31
Y, 2, false, 2.0, -1.0, 32.0, 15
Symbol S.2, 2, true, 1.0, 1.0, 254.0, 128
Magic Square, 1, false, 0.0, -1.0, 500.0, 500
Mogul Putt'han, 2, true, 1.0, 1.0, 156.0, 80
Djara-Badakh, 2, false, 2.0, -1.0, 224.0, 111
Sokkattan, 4, true, 1.0, 1.0, 446.0, 123
Fill A Pix, 1, false, 0.0, -1.0, 500.0, 500
Gauntlet, 2, false, 2.0, -1.0, 31.0, 14
Knightthrough, 2, true, 1.0, 1.0, 13.0, 7
XII Scripta, 2, true, 1.0, 1.0, 450.0, 224
Pentago, 2, true, 1.0, 1.0, 30.0, 16
Rithmomachia, 2, false, 1.5, 0.0, 1000.0, 499
Tsoro Yemutatu, 2, false, 2.0, -1.0, 158.0, 78
Shui Yen Ho-Shang, 2, false, 1.5, 0.0, 1000.0, 499
Dodgem, 2, false, 2.0, -1.0, 148.0, 73
Minishogi, 2, true, 1.0, 1.0, 51.0, 26
Katra Boaoaka, 2, false, 2.0, -1.0, 82.0, 13
Bao Ki Arabu (Zanzibar 2), 2, false, 2.0, -1.0, 188.0, 94
Jacquet de Versailles, 2, false, 2.0, -1.0, 576.0, 288
Gamacha (Nobility), 2, false, 2.0, -1.0, 83.0, 39
Nao Gutiya Baithaneka, 1, false, 0.0, -1.0, 9.0, 9
Morabaraba, 2, true, 1.0, 1.0, 74.0, 38
Ultimate Tic-Tac-Toe, 2, false, 2.0, -1.0, 42.0, 20
Los Doze Canes, 2, false, 1.5, 0.0, 251.0, 125
Shuanglu, 2, true, 1.0, 1.0, 463.0, 228
Quela, 2, false, 1.5, 0.0, 1000.0, 499
First Attack, 2, false, 2.0, -1.0, 6.0, 2
Damspel, 2, true, 1.0, 1.0, 50.0, 27
Makonn, 2, true, 1.0, 1.0, 163.0, 105
Yavalath, 2, true, 1.0, 1.0, 13.0, 7
Bis Gutiya, 2, true, 1.0, 1.0, 307.0, 154
Addi Kul, 2, false, 1.5, 0.0, 1000.0, 499
Tennessee Waltz, 2, false, 2.0, -1.0, 26.0, 12
Yucebao, 2, false, 1.5, 0.0, 1000.0, 533
Fergen Gobale, 2, false, 2.0, -1.0, 111.0, 57
Kharberg, 2, false, 2.0, -1.0, 82.0, 40
Kawasukuts, 2, true, 1.0, 1.0, 15.0, 8
Manu, 2, true, 1.0, 1.0, 265.0, 133
Ahtarah Guti, 2, true, 1.0, 1.0, 328.0, 163
Lisolo, 2, false, 1.5, 0.0, 1000.0, 499
Rimoe, 2, true, 1.0, 1.0, 259.0, 130
Hermit, 2, true, 1.0, 1.0, 47.0, 24
Triad, 3, true, 1.0, 1.0, 21.0, 7
Gurgaldaj, 2, false, 2.0, -1.0, 118.0, 55
Residuel, 2, true, 1.0, 1.0, 33.0, 17
Toono, 2, false, 2.0, -1.0, 20.0, 9
Setichch, 6, false, 4.0, -0.20000000000000018, 300.0, 52
Tapatan, 2, true, 1.0, 1.0, 7.0, 4
Qelat (Beni Amir-Mensa), 2, false, 2.0, -1.0, 200.0, 99
Tap Urdy, 2, false, 2.0, -1.0, 344.0, 174
Pasa, 2, false, 2.0, -1.0, 94.0, 46
Shatranj al-Kabir, 2, false, 1.5, 0.0, 693.0, 347
Uxrijn Ever, 2, false, 2.0, -1.0, 203.0, 102
Broken Line, 2, false, 2.0, -1.0, 20.0, 9
Four-Player Chaturanga (al-Biruni), 4, false, 3.0, -0.33333333333333326, 620.0, 138
Manzhouqi, 2, true, 1.0, 1.0, 21.0, 11
Tablan, 2, false, 2.0, -1.0, 463.0, 223
Haretavl, 2, true, 1.0, 1.0, 40.0, 19
La Yagua, 2, true, 1.0, 1.0, 123.0, 62
Three Men's Morris, 2, true, 1.0, 1.0, 7.0, 4
Caturvimsatikosthakatmiki Krida, 2, false, 2.0, -1.0, 10.0, 4
Diagonals (2002), 2, false, 2.0, -1.0, 56.0, 27
Shatr ikh Padan, 2, false, 1.5, 0.0, 1000.0, 499
Watershed, 2, true, 1.0, 1.0, 63.0, 32
Tugi-Epfe, 2, true, 1.0, 1.0, 11.0, 6
Chaturanga (12x12), 2, true, 1.0, 1.0, 307.0, 154
Frangieh, 2, true, 1.0, 1.0, 157.0, 78
Njombwa (Two Counters), 2, true, 1.0, 1.0, 105.0, 71
Padaivettu, 2, false, 2.0, -1.0, 592.0, 295
Shatranj Diwana Shah, 2, true, 1.0, 1.0, 157.0, 79
Sijat El Taba, 2, false, 1.5, 0.0, 165.0, 90
Shisima, 2, true, 1.0, 1.0, 229.0, 115
Xiang Hex, 2, true, 1.0, 1.0, 157.0, 79
Quixo, 2, false, 2.0, -1.0, 120.0, 59
Chiana wa Bwalo, 2, false, 2.0, -1.0, 287.0, 144
De Vasa Chess, 2, false, 2.0, -1.0, 44.0, 21
Schachzabel, 2, false, 1.5, 0.0, 1000.0, 499
Jeson Zam, 2, false, 2.0, -1.0, 68.0, 29
Damenspiel, 2, false, 2.0, -1.0, 259.0, 129
Lielow, 2, false, 2.0, -1.0, 22.0, 10
Hindustani Chess, 2, false, 1.5, 0.0, 313.0, 157
Tant Fant, 2, true, 1.0, 1.0, 227.0, 114
Sumi Naga Game (War), 2, true, 1.0, 1.0, 67.0, 35
Agon, 2, true, 1.0, 1.0, 479.0, 240
Stratomic, 2, false, 2.0, -1.0, 100.0, 49
Kints, 2, false, 2.0, -1.0, 60.0, 29
Breakthru, 2, true, 1.0, 1.0, 136.0, 64
Awangdu, 2, false, 2.0, -1.0, 206.0, 102
Quick Chess, 2, true, 1.0, 1.0, 58.0, 28
Cavity, 2, false, 2.0, -1.0, 145.0, 73
Mono, 2, true, 1.0, 1.0, 61.0, 31
Musoro Tsoro, 2, true, 1.0, 1.0, 74.0, 32
Raja Pasu Mandiri, 3, false, 1.5, 0.5, 1500.0, 676
Abak, 2, false, 1.5, 0.0, 1000.0, 499
Qatranj, 2, false, 2.0, -1.0, 52.0, 25
Fart (5x5), 2, true, 1.0, 1.0, 229.0, 115
Ja-Jeon-Geo-Gonu, 2, true, 1.0, 1.0, 11.0, 6
Tables Rabbatuees, 2, true, 1.0, 1.0, 93.0, 49
Tic-Tac-Mo, 3, true, 1.0, 1.0, 8.0, 2
Product, 2, false, 2.0, -1.0, 61.0, 31
Choro (Acholi), 2, true, 1.0, 1.0, 120.0, 91
Shanzak Kammar, 2, false, 1.5, 0.0, 1000.0, 499
Let's Catch the Lion, 2, true, 1.0, 1.0, 35.0, 18
Asalto, 2, false, 2.0, -1.0, 19.0, 10
Mini Hexchess, 2, true, 1.0, 1.0, 27.0, 14
Jeu Militaire, 2, true, 1.0, 1.0, 39.0, 20
Bheri Bakhri, 2, true, 1.0, 1.0, 94.0, 49
Kubuguza, 2, false, 2.0, -1.0, 136.0, 48
Sam K'i, 2, false, 2.0, -1.0, 156.0, 74
Louis XVI, 2, true, 1.0, 1.0, 83.0, 42
Nard, 2, true, 1.0, 1.0, 297.0, 156
Hyvn aetter Hare, 2, false, 1.5, 0.0, 1000.0, 499
Nei-Pat-Kono, 2, true, 1.0, 1.0, 67.0, 34
Ho-Bag Gonu, 2, false, 2.0, -1.0, 426.0, 212
Inkblots, 2, false, 2.0, -1.0, 17.0, 9
Aj Sayil, 6, false, 4.0, -0.20000000000000018, 1272.0, 225
Sat Gol, 2, false, 2.0, -1.0, 40.0, 13
Misoro Tsoro, 2, true, 1.0, 1.0, 135.0, 67
Chains of Thought, 2, true, 1.0, 1.0, 40.0, 19
Jeu de Renard (Two Foxes), 2, false, 2.0, -1.0, 359.0, 180
Six Men's Morris, 2, false, 2.0, -1.0, 31.0, 13
Dam, 2, false, 2.0, -1.0, 989.0, 493
Welschschach, 2, false, 1.5, 0.0, 1000.0, 499
Triple Tangle, 2, false, 2.0, -1.0, 153.0, 75
Gyre, 2, true, 1.0, 1.0, 99.0, 50
Neg Tugal Tuux, 2, false, 2.0, -1.0, 176.0, 87
Coc-Inbert, 2, true, 1.0, 1.0, 219.0, 107
Kensington, 2, false, 1.5, 0.0, 1000.0, 496
Khrour, 2, false, 1.5, 0.0, 1000.0, 499
Sujjua, 2, false, 2.0, -1.0, 14.0, 6
Tourne-Case, 2, true, 1.0, 1.0, 129.0, 65
Selbia, 2, false, 1.5, 0.0, 8.0, 3
Waurie, 2, true, 1.0, 1.0, 59.0, 31
Slitherlink, 1, false, 0.0, -1.0, 500.0, 500
Gamacha, 2, false, 2.0, -1.0, 60.0, 26
Gabata (Oromo), 2, false, 1.5, 0.0, 1000.0, 514
Alitev, 2, false, 2.0, -1.0, 34.0, 16
EinStein Wurfelt Nicht, 2, true, 1.0, 1.0, 31.0, 16
Wari, 2, true, 1.0, 1.0, 72.0, 35
Yavalade, 3, false, 2.0, 0.0, 24.0, 9
Pachisi, 4, true, 1.0, 1.0, 642.0, 161
Morpharaoh, 2, true, 1.0, 1.0, 37.0, 19
Taikyoku Shogi, 2, false, 1.5, 0.0, 1000.0, 509
DisPath, 2, true, 1.0, 1.0, 46.0, 22
Baqura, 2, true, 1.0, 1.0, 74.0, 36
Score Four, 2, false, 2.0, -1.0, 28.0, 13
GrandTrictracSubgame, 2, false, 1.5, 0.0, 1000.0, 497
Squaro, 1, false, 0.0, -1.0, 500.0, 500
J'odu, 2, false, 1.5, 0.0, 152.0, 63
Mwambulula, 2, true, 1.0, 1.0, 470.0, 249
Knossos Game, 2, true, 1.0, 1.0, 110.0, 56
Gasetavl (Gedved), 2, false, 1.5, 0.0, 1000.0, 499
Backgammon, 2, false, 2.0, -1.0, 167.0, 85
Gabata (Adegrat), 2, true, 1.0, 1.0, 195.0, 97
Fibonacci Nim, 2, true, 1.0, 1.0, 64.0, 35
Vela, 2, true, 1.0, 1.0, 65.0, 28
Kay, 2, false, 2.0, -1.0, 349.0, 175
Nein Ari, 1, true, 1.0, 1.0, 15.0, 15
Deka, 2, false, 2.0, -1.0, 43.0, 22
Allemande, 2, true, 1.0, 1.0, 14.0, 8
Pathway, 2, true, 1.0, 1.0, 30.0, 14
Kyoto Shogi, 2, true, 1.0, 1.0, 12.0, 7
Bison, 2, true, 1.0, 1.0, 45.0, 23
Sig (Tozeur), 2, true, 1.0, 1.0, 135.0, 68
Awithlaknan Mosona, 2, true, 1.0, 1.0, 167.0, 84
Gundru, 2, false, 1.5, 0.0, 1000.0, 499
Andada, 2, false, 2.0, -1.0, 142.0, 77
Loop Xiangqi, 2, true, 1.0, 1.0, 57.0, 29
Quiela, 2, false, 1.5, 0.0, 1000.0, 499
Shi Liu Kan Tsiang Kun, 2, false, 2.0, -1.0, 26.0, 12
Selus, 2, false, 1.5, 0.0, 1000.0, 445
Ngre E E, 2, false, 1.5, 0.0, 8.0, 3
Atari Go, 2, true, 1.0, 1.0, 113.0, 57
Sudoku, 1, false, 0.0, -1.0, 500.0, 500
Sik, 4, true, 1.0, 1.0, 245.0, 62
Chandaraki, 2, true, 1.0, 1.0, 133.0, 67
Go with the Floe, 2, true, 1.0, 1.0, 49.0, 25
Conflagration and Keep-a-riding, 2, true, 1.0, 1.0, 32.0, 15
Sumi Naga Game (Hunt), 2, false, 2.0, -1.0, 187.0, 90
Kalah, 2, true, 1.0, 1.0, 53.0, 23
Cannon, 2, true, 1.0, 1.0, 43.0, 22
MensaSpiel, 2, false, 2.0, -1.0, 21.0, 11
Pon Chochotl, 2, false, 2.0, -1.0, 174.0, 86
Maleys, 2, false, 2.0, -1.0, 989.0, 493
Lewthwaite's Game, 2, false, 2.0, -1.0, 16.0, 7
Hawalis, 2, true, 1.0, 1.0, 184.0, 91
Sujiken, 1, false, 0.0, -1.0, 500.0, 500
Um el Tuweisat, 2, false, 2.0, -1.0, 100.0, 49
Tugul Shodra, 2, true, 1.0, 1.0, 45.0, 23
Santaraj, 2, false, 2.0, -1.0, 138.0, 68
Gobblet Gobblers, 2, false, 2.0, -1.0, 14.0, 6
Xonin Shatar (Simple), 2, false, 2.0, -1.0, 99.0, 44
Lifeline, 2, false, 2.0, -1.0, 140.0, 69
Chonka, 2, false, 2.0, -1.0, 56.0, 16
Mraha wa Bwe, 2, true, 1.0, 1.0, 73.0, 36
Tic-Tac-Toe, 2, false, 1.5, 0.0, 11.0, 6
So Long Sucker, 4, true, 1.0, 1.0, 102.0, 30
Epoxy, 2, true, 1.0, 1.0, 57.0, 29
Icosian, 1, true, 1.0, 1.0, 20.0, 20
Rimau-Rimau (Two Tigers), 2, true, 1.0, 1.0, 353.0, 178
Alquerque, 2, true, 1.0, 1.0, 73.0, 37
Kharbaga, 2, false, 2.0, -1.0, 121.0, 61
Skirmish (GDL), 2, false, 2.0, -1.0, 100.0, 49
Satoel, 2, false, 1.5, 0.0, 1000.0, 497
Makvoer, 2, true, 1.0, 1.0, 97.0, 49
Portes, 2, true, 1.0, 1.0, 347.0, 170
Daramuti, 2, false, 1.5, 0.0, 1000.0, 351
Gabata (Adowa), 2, false, 1.5, 0.0, 1000.0, 492
Wrigglers, 2, true, 1.0, 1.0, 52.0, 25
Tepong, 2, true, 1.0, 1.0, 49.0, 25
El-Mthaltha, 2, true, 1.0, 1.0, 11.0, 6
Ryakati, 2, false, 1.5, 0.0, 1000.0, 265
Fox and Geese, 2, true, 1.0, 1.0, 465.0, 233
Mapuche Game, 2, true, 1.0, 1.0, 118.0, 64
Amazon Chess, 2, true, 1.0, 1.0, 35.0, 18
La Liebre Perseguida, 2, true, 1.0, 1.0, 27.0, 14
Wouri, 2, false, 1.5, 0.0, 1000.0, 500
Gonnect, 2, false, 2.0, -1.0, 200.0, 99
Netted, 2, true, 1.0, 1.0, 7.0, 4
Zola, 2, true, 1.0, 1.0, 51.0, 26
Pagade Kayi Ata (Sixteen-handed), 16, false, 7.0, 0.19999999999999996, 8000.0, 284
Suffragetto, 2, false, 1.5, 0.0, 1000.0, 519
Kioz, 2, false, 2.0, -1.0, 915.0, 447
Level Chess, 4, false, 2.5, 0.0, 2000.0, 500
Gygoreg, 2, false, 2.0, -1.0, 220.0, 109
Chaturanga (14x14), 2, false, 1.5, 0.0, 1000.0, 499
Odd, 2, true, 1.0, 1.0, 61.0, 31
Xanan Zirge, 2, false, 2.0, -1.0, 419.0, 206
Dama (Italy), 2, false, 2.0, -1.0, 125.0, 61
Feed the Ducks, 2, false, 2.0, -1.0, 10.0, 4
Sig (Tidikelt), 2, false, 1.5, 0.0, 1000.0, 499
Crossline, 2, true, 1.0, 1.0, 13.0, 7
Um el-Bil, 2, true, 1.0, 1.0, 74.0, 36
Rab'e, 2, false, 1.5, 0.0, 1000.0, 518
Ceelkoqyuqkoqiji, 2, true, 1.0, 1.0, 849.0, 440
Owasokotz, 4, false, 3.0, -0.33333333333333326, 34.0, 11
Alea Evangelii, 2, false, 1.5, 0.0, 1000.0, 499
Redstone, 2, true, 1.0, 1.0, 375.0, 188
Ploy, 2, true, 1.0, 1.0, 23.0, 12
Tic-Tac-Four, 4, true, 1.0, 1.0, 18.0, 2
Rabbit Warrens, 2, false, 1.5, 0.0, 126.0, 63
Pente Grammai, 2, false, 2.0, -1.0, 44.0, 21
Football Chess, 2, false, 2.0, -1.0, 420.0, 215
Aj T'iwil, 6, true, 1.0, 1.0, 368.0, 70
A K'aak'il, 6, true, 1.0, 1.0, 724.0, 146
Chomp, 2, false, 2.0, -1.0, 13.0, 7
Six-Penny Madell, 2, true, 1.0, 1.0, 42.0, 24
Kanguruh, 2, true, 1.0, 1.0, 101.0, 52
Pentalath, 2, false, 2.0, -1.0, 40.0, 19
Maak Yek, 2, false, 1.5, 0.0, 1000.0, 499
Order and Chaos, 2, true, 1.0, 1.0, 21.0, 11
Leyla Gobale (Somaliland), 2, false, 2.0, -1.0, 43.0, 22
Kakuro, 1, false, 0.0, -1.0, 500.0, 500
Veloop (Hex), 2, true, 1.0, 1.0, 35.0, 18
Mulabalaba, 2, false, 2.0, -1.0, 98.0, 44
Yovodi, 2, false, 2.0, -1.0, 105.0, 55
Trianon, 2, false, 2.0, -1.0, 19.0, 10
JulbaharSubgame, 2, false, 2.0, -1.0, 196.0, 93
Omega, 2, true, 1.0, 1.0, 60.0, 29
Epelle, 2, false, 2.0, -1.0, 226.0, 112
Los Escaques, 7, true, 1.0, 1.0, 51.0, 6
Shafran Chess, 2, true, 1.0, 1.0, 95.0, 48
Kotu Baendum, 2, false, 2.0, -1.0, 306.0, 136
Pam Pait, 2, true, 1.0, 1.0, 95.0, 48
Msuwa wa Kunja, 2, false, 2.0, -1.0, 58.0, 22
MiniXiangqi, 2, true, 1.0, 1.0, 41.0, 21
Koro, 2, true, 1.0, 1.0, 40.0, 19
Sig (El Oued), 4, false, 3.0, -0.33333333333333326, 884.0, 232
Todas Tablas, 2, true, 1.0, 1.0, 173.0, 87
Pachesi, 4, false, 3.0, -0.33333333333333326, 389.0, 100
Oure Ngat, 2, false, 1.5, 0.0, 1000.0, 499
Shashki, 2, true, 1.0, 1.0, 73.0, 37
I, 2, false, 2.0, -1.0, 18.0, 8
Chaturanga, 2, false, 2.0, -1.0, 255.0, 127
Tsoro (Reentered Captures), 2, false, 1.5, 0.0, 1000.0, 554
Social Distance Chess, 2, false, 2.0, -1.0, 205.0, 101
2048, 1, false, 0.0, -1.0, 130.0, 130
Hnefatafl, 2, false, 2.0, -1.0, 370.0, 184
Shatranj ar-Rumiya, 2, false, 1.5, 0.0, 1000.0, 499
Jeu du Renard et de la Poule, 2, true, 1.0, 1.0, 83.0, 43
Arimaa, 2, true, 1.0, 1.0, 160.0, 83
Jimafesosh, 2, false, 1.5, 0.0, 1000.0, 509
Sig (Mzab), 2, false, 1.5, 0.0, 1000.0, 499
Bao Kiswahili (DR Congo), 2, false, 2.0, -1.0, 16.0, 5
Short Assize, 2, true, 1.0, 1.0, 445.0, 223
Labirintus, 1, false, 0.0, -1.0, 500.0, 500
Dorvolz, 2, false, 1.5, 0.0, 291.0, 146
Gavalata, 4, true, 1.0, 1.0, 263.0, 30
Fractal, 2, false, 2.0, -1.0, 106.0, 52
Sudoku X, 1, false, 0.0, -1.0, 500.0, 500
Barjis, 4, true, 1.0, 1.0, 365.0, 81
Bombardment, 2, true, 1.0, 1.0, 37.0, 19
Zohn Ahl, 4, true, 1.0, 1.0, 162.0, 37
Game of Solomon, 2, false, 2.0, -1.0, 244.0, 121
Chess Puzzle, 2, true, 1.0, 1.0, 1.0, 1
Janggi, 2, true, 1.0, 1.0, 157.0, 79
Castello, 2, false, 1.5, 0.0, 1000.0, 502
Greater Loss, 2, false, 2.0, -1.0, 15.0, 8
Royal Game of Ur, 2, false, 2.0, -1.0, 169.0, 82
Windflowers, 2, false, 2.0, -1.0, 47.0, 24
Refugia, 2, false, 2.0, -1.0, 20.0, 9
Lange Puff, 2, false, 2.0, -1.0, 331.0, 157
Wari (Alignment), 2, false, 2.0, -1.0, 107.0, 48
Ram Tir, 2, false, 1.5, 0.0, 1000.0, 499
T'mbl, 2, true, 1.0, 1.0, 261.0, 131
Mbelele, 2, false, 2.0, -1.0, 159.0, 71
Press Ups, 2, false, 2.0, -1.0, 43.0, 22
Spreta, 2, true, 1.0, 1.0, 52.0, 38
Dogtown Clans, 2, true, 1.0, 1.0, 42.0, 21
Shatranj (Turkey), 2, true, 1.0, 1.0, 193.0, 97
Sig (El Oued Capture), 2, true, 1.0, 1.0, 54.0, 28
Pallankuli, 2, true, 1.0, 1.0, 397.0, 179
Unlur, 2, false, 2.0, -1.0, 53.0, 26
Mangala (Turkey), 2, true, 1.0, 1.0, 61.0, 31
Veloop (Square), 2, true, 1.0, 1.0, 52.0, 26
Elea, 2, true, 1.0, 1.0, 61.0, 31
HexGo, 2, false, 2.0, -1.0, 104.0, 51
Plotto, 2, false, 2.0, -1.0, 6.0, 2
Windir, 2, true, 1.0, 1.0, 28.0, 13
Bagh Bandi, 2, true, 1.0, 1.0, 538.0, 276
Dablot Prejjesne, 2, false, 2.0, -1.0, 845.0, 421
Kiuthi, 2, false, 1.5, 0.0, 445.0, 235
Rio Kadalis, 2, true, 1.0, 1.0, 335.0, 165
Mini Wars, 2, false, 1.5, 0.0, 1000.0, 523
Romavoa, 2, false, 2.0, -1.0, 76.0, 37
Misoro Tsoro (Additional Capture), 2, false, 2.0, -1.0, 36.0, 12
Diviyan Keliya, 2, false, 2.0, -1.0, 50.0, 24
Kiz Tavlasi, 2, false, 2.0, -1.0, 57.0, 27
Long Assize, 2, true, 1.0, 1.0, 97.0, 49
Dama (Comoros), 2, false, 2.0, -1.0, 159.0, 77
Shatranj (Iraq), 2, true, 1.0, 1.0, 23.0, 12
Chopsticks, 2, false, 1.5, 0.0, 1000.0, 499
Toguz Kumalak, 2, true, 1.0, 1.0, 132.0, 65
Kharebga (7x7), 2, false, 2.0, -1.0, 748.0, 373
Chiana wa Kunja, 2, false, 2.0, -1.0, 169.0, 82
Terhuchu (Small), 2, true, 1.0, 1.0, 99.0, 50
Janes Soppi, 2, true, 1.0, 1.0, 38.0, 18
Gyan Chaupar, 4, false, 3.0, -0.33333333333333326, 163.0, 53
Bagha Guti, 2, true, 1.0, 1.0, 453.0, 227
Chase, 1, false, 0.0, -1.0, 1.0, 1
Gabata (Aksum), 2, false, 1.5, 0.0, 1000.0, 455
Y (Hex), 2, true, 1.0, 1.0, 63.0, 32
Msuwa, 2, false, 2.0, -1.0, 249.0, 104
Alice Chess, 2, false, 1.5, 0.0, 559.0, 279
Tsoro (Baia), 2, false, 2.0, -1.0, 99.0, 33
Fission, 2, false, 2.0, -1.0, 22.0, 10
Salta, 2, false, 1.5, 0.0, 1000.0, 656
Andot, 2, true, 1.0, 1.0, 74.0, 36
Jiu Zi Xian Qi, 1, true, 1.0, 1.0, 9.0, 9
Galatjang, 2, false, 1.5, 0.0, 1000.0, 478
Dum Blas, 2, false, 2.0, -1.0, 102.0, 49
A Simple Game, 2, false, 2.0, -1.0, 10.0, 4
Quad Wrangle, 2, true, 1.0, 1.0, 92.0, 45
Resolve, 2, true, 1.0, 1.0, 61.0, 31
Tuk Tak, 2, true, 1.0, 1.0, 175.0, 88
Andantino, 2, true, 1.0, 1.0, 19.0, 10
Chong (Sakhalin), 2, true, 1.0, 1.0, 58.0, 46
Ad elta stelpur, 2, false, 2.0, -1.0, 15.0, 2
Reach Chess, 2, true, 1.0, 1.0, 11.0, 6
Chaturanga (al-Adli), 2, true, 1.0, 1.0, 169.0, 85
Deleb, 4, false, 2.5, 0.0, 2000.0, 497
Ouk Chatrang, 2, true, 1.0, 1.0, 183.0, 92
Kolica Atarakua, 2, true, 1.0, 1.0, 103.0, 52
Go, 2, true, 1.0, 1.0, 669.0, 335
Triodi (Diagonal), 2, false, 2.0, -1.0, 39.0, 16
Seega, 2, false, 2.0, -1.0, 134.0, 66
Quantik, 2, true, 1.0, 1.0, 7.0, 4
