GAME NAME, NUM PLAYERS, WIN?, RANK P1, UTILITY P1, NUM MOVES, NUM P1 MOVES
All Queens Chess, 2, true, 1.0, 1.0, 9, 
Gabata (Oromo), 2, false, 1.5, 0.0, 1000, 
Troll, 2, true, 1.0, 1.0, 29, 
Sig (Mzab), 2, false, 1.5, 0.0, 1000, 
Mbelele, 2, false, 2.0, -1.0, 278, 
Alquerque de Tres, 2, false, 1.5, 0.0, 8, 
Hamiltonian Maze, 1, false, 0.0, -1.0, 33, 
Hus (Nama), 2, false, 1.5, 0.0, 1000, 
Romavoa, 2, false, 2.0, -1.0, 38, 
Chongka', 2, true, 1.0, 1.0, 157, 
Triodi (Diagonal), 2, true, 1.0, 1.0, 32, 
Mwendo, 4, true, 1.0, 1.0, 41, 
Kapana Bona, 2, true, 1.0, 1.0, 241, 
Shisen-Sho, 1, false, 0.0, -1.0, 8, 
Gabata (Adowa), 2, false, 1.5, 0.0, 1000, 
Gabata (Shoa I), 2, false, 1.5, 0.0, 1000, 
Samurai Sudoku, 1, false, 0.0, -1.0, 500, 
Demala Diviyan Keliya, 2, true, 1.0, 1.0, 41, 
Otep, 2, true, 1.0, 1.0, 181, 
Gabata (Shoa and Adegrat), 2, false, 1.5, 0.0, 1000, 
Radran, 2, false, 1.5, 0.0, 34, 
Cercar La Liebre, 2, false, 2.0, -1.0, 136, 
Sher Bakr, 2, true, 1.0, 1.0, 186, 
Tower of Hanoi, 1, true, 1.0, 1.0, 7, 
Damspel, 2, true, 1.0, 1.0, 41, 
Yahoudieh, 2, false, 2.0, -1.0, 89, 
Official Football Chess, 2, true, 1.0, 1.0, 25, 
Flowers, 2, false, 2.0, -1.0, 12, 
Pathway, 2, false, 2.0, -1.0, 31, 
Uthi, 2, false, 1.5, 0.0, 1000, 
Shogi, 2, true, 1.0, 1.0, 68, 
Saxun, 2, true, 1.0, 1.0, 91, 
Paintbucket, 2, true, 1.0, 1.0, 13, 
Gasetavl, 2, false, 1.5, 0.0, 1000, 
Galatjang, 2, true, 1.0, 1.0, 114, 
Jeu de Renard (Two Foxes), 2, false, 1.5, 0.0, 1000, 
Guerrilla Checkers, 2, true, 1.0, 1.0, 13, 
Gasetavl (Gedved), 2, false, 1.5, 0.0, 1000, 
Trike, 2, false, 2.0, -1.0, 62, 
Buttons And Lights, 1, true, 1.0, 1.0, 6, 
Ssang-Ryouk, 2, true, 1.0, 1.0, 365, 
Gale, 2, false, 2.0, -1.0, 42, 
OddEvenTree, 2, true, 1.0, 1.0, 7, 
Ofanfelling, 2, false, 2.0, -1.0, 65, 
Takuzu, 1, false, 0.0, -1.0, 500, 
XII Scripta, 2, true, 1.0, 1.0, 456, 
Main Chongkak, 2, false, 2.0, -1.0, 727, 
N Queens, 1, false, 0.0, -1.0, 500, 
Hindustani Chess, 2, false, 1.5, 0.0, 376, 
Tridoku, 1, false, 0.0, -1.0, 500, 
Daldos, 2, true, 1.0, 1.0, 969, 
Sig (Western Sahara), 4, false, 3.0, -0.33333333333333326, 360, 
Bao, 2, true, 1.0, 1.0, 17, 
Saturankam, 4, false, 3.0, -0.33333333333333326, 741, 
Pancha Keliya, 2, true, 1.0, 1.0, 83, 
Agon, 2, false, 2.0, -1.0, 220, 
Shatranj (12x12), 2, true, 1.0, 1.0, 117, 
Lombard Chess, 2, true, 1.0, 1.0, 89, 
Siga (Sri Lanka), 2, true, 1.0, 1.0, 77, 
Sik, 4, true, 1.0, 1.0, 285, 
Nchayo, 2, true, 1.0, 1.0, 61, 
Uxrijn Ever, 2, false, 2.0, -1.0, 131, 
Sim, 2, false, 2.0, -1.0, 15, 
Nsolo, 2, true, 1.0, 1.0, 57, 
Mangala (Suez), 2, false, 2.0, -1.0, 160, 
Queah Game, 2, false, 2.0, -1.0, 130, 
Ashtapada, 2, false, 2.0, -1.0, 157, 
Zuz Mel (5x5), 2, true, 1.0, 1.0, 44, 
Pentago, 2, true, 1.0, 1.0, 17, 
Sahkku, 2, false, 2.0, -1.0, 356, 
Quarto, 2, true, 1.0, 1.0, 28, 
Ashta-kashte, 2, false, 2.0, -1.0, 247, 
Sig (El Oued), 4, false, 2.0, 0.33333333333333337, 819, 
Keryo-Pente, 2, true, 1.0, 1.0, 9, 
Archimedes, 2, true, 1.0, 1.0, 13, 
A Simple Game, 2, false, 2.0, -1.0, 112, 
Shatranj, 2, true, 1.0, 1.0, 61, 
Sprout-R-Out, 2, true, 1.0, 1.0, 46, 
Lines of Action, 2, true, 1.0, 1.0, 21, 
Tabu Y, 2, false, 2.0, -1.0, 40, 
Bam Blang Beh Khla, 2, false, 2.0, -1.0, 183, 
Do Guti, 2, false, 1.5, 0.0, 1000, 
Wa'ache Waledat, 2, false, 2.0, -1.0, 165, 
Nebakuthana, 4, true, 1.0, 1.0, 502, 
Castello, 2, false, 1.5, 0.0, 1000, 
Sweep Burrow, 2, true, 1.0, 1.0, 57, 
Ako Okwe, 2, true, 1.0, 1.0, 32, 
Portes, 2, false, 2.0, -1.0, 464, 
Driesticken, 2, false, 2.0, -1.0, 124, 
Fivalath, 2, true, 1.0, 1.0, 17, 
Frangieh, 2, false, 2.0, -1.0, 210, 
Intotoi, 2, true, 1.0, 1.0, 56, 
Nine Holes, 2, false, 2.0, -1.0, 122, 
Lamosh, 2, true, 1.0, 1.0, 116, 
Roll-Ing to Four, 2, true, 1.0, 1.0, 17, 
4 Squared, 2, true, 1.0, 1.0, 39, 
Magic Hexagon, 1, false, 0.0, -1.0, 500, 
Katsela, 2, true, 1.0, 1.0, 7, 
Dig Dig, 2, true, 1.0, 1.0, 55, 
Tsaydithl, 2, true, 1.0, 1.0, 17, 
Kiuthi, 2, false, 1.5, 0.0, 628, 
Spots, 2, true, 1.0, 1.0, 17, 
Hund efter Hare (Vendsyssel), 2, false, 2.0, -1.0, 221, 
Cage, 2, true, 1.0, 1.0, 74, 
Symmetric Chess, 2, true, 1.0, 1.0, 51, 
T'oki, 2, true, 1.0, 1.0, 35, 
Tsoro (Additional Capture), 2, true, 1.0, 1.0, 28, 
Boxijn Barildaan, 2, true, 1.0, 1.0, 33, 
Omny, 2, true, 1.0, 1.0, 115, 
Tenjiku Shogi, 2, false, 2.0, -1.0, 562, 
Tayam Sonalu, 4, false, 2.0, 0.33333333333333337, 2000, 
Barjis, 4, true, 1.0, 1.0, 537, 
Tsatsarandi, 2, true, 1.0, 1.0, 27, 
Yaguarete Kora, 2, true, 1.0, 1.0, 55, 
Greatest Loss, 2, false, 2.0, -1.0, 15, 
Zuz Mel (7x7), 2, true, 1.0, 1.0, 89, 
Mangola, 2, false, 2.0, -1.0, 114, 
Fill A Pix, 1, false, 0.0, -1.0, 500, 
La'b Akila, 2, false, 2.0, -1.0, 123, 
Svensk Bradspel, 2, true, 1.0, 1.0, 631, 
Los Alamos Chess, 2, true, 1.0, 1.0, 49, 
Challis Ghutia (Titagarh), 2, true, 1.0, 1.0, 701, 
Unnamed Dutch Draughts Game, 2, false, 2.0, -1.0, 68, 
Football Chess, 2, true, 1.0, 1.0, 977, 
Uturu Uturu Kaida, 7, false, 6.0, -0.6666666666666665, 144, 
Peg Solitaire, 1, false, 0.0, -1.0, 30, 
Tsun K'i, 2, false, 2.0, -1.0, 218, 
Fox and Geese, 2, true, 1.0, 1.0, 359, 
Wolf and Sheep, 2, true, 1.0, 1.0, 42, 
Nerenchi Keliya, 2, true, 1.0, 1.0, 161, 
Santaraj, 2, false, 1.5, 0.0, 91, 
Tic-Tac-Mo, 3, true, 1.0, 1.0, 8, 
Cram, 2, false, 2.0, -1.0, 16, 
Pleasant Draughts, 2, true, 1.0, 1.0, 52, 
FairKalah, 2, true, 1.0, 1.0, 15, 
Nyout, 2, true, 1.0, 1.0, 90, 
Resolve, 2, true, 1.0, 1.0, 68, 
Oure Ngat, 2, false, 1.5, 0.0, 1000, 
Dai Hasami Shogi, 2, true, 1.0, 1.0, 15, 
Luuth, 2, false, 2.0, -1.0, 104, 
Shuanglu, 2, false, 2.0, -1.0, 445, 
Buudal, 2, false, 2.0, -1.0, 130, 
Hufesay, 2, false, 1.5, 0.0, 1000, 
Half Chess, 2, true, 1.0, 1.0, 19, 
Rimau-Rimau (One Tiger), 2, true, 1.0, 1.0, 444, 
Starchess, 2, true, 1.0, 1.0, 33, 
The Concentration Game, 2, false, 2.0, -1.0, 136, 
Bargese, 2, false, 2.0, -1.0, 184, 
Contrare Puff, 2, true, 1.0, 1.0, 524, 
Cab e Quinal, 2, false, 2.0, -1.0, 373, 
Dash Guti, 2, true, 1.0, 1.0, 53, 
Okwe (Achalla), 2, false, 2.0, -1.0, 137, 
Murus Gallicus, 2, false, 2.0, -1.0, 120, 
Gygoreg, 2, false, 2.0, -1.0, 129, 
Wali, 2, true, 1.0, 1.0, 64, 
Rumi Shatranj, 2, true, 1.0, 1.0, 59, 
Short Assize, 2, true, 1.0, 1.0, 55, 
Altan Xaraacaj, 2, true, 1.0, 1.0, 26, 
Jeson Mor, 2, true, 1.0, 1.0, 3, 
L Game, 2, true, 1.0, 1.0, 14, 
Shashki, 2, false, 2.0, -1.0, 58, 
Alea Evangelii, 2, false, 1.5, 0.0, 1000, 
Trax, 2, true, 1.0, 1.0, 9, 
Loop Xiangqi, 2, true, 1.0, 1.0, 29, 
Vai Lung Thlan, 2, false, 2.0, -1.0, 119, 
Marelle Triple, 2, true, 1.0, 1.0, 40, 
Triple Tangle, 2, true, 1.0, 1.0, 28, 
Ecosys, 2, true, 1.0, 1.0, 69, 
Jungle, 2, true, 1.0, 1.0, 57, 
TacTix, 2, false, 2.0, -1.0, 21, 
Tab, 2, true, 1.0, 1.0, 44, 
Dama (Alquerque), 2, true, 1.0, 1.0, 35, 
Mini Wars, 2, false, 1.5, 0.0, 1000, 
Sijat El Taba, 2, false, 2.0, -1.0, 196, 
Killer Sudoku, 1, false, 0.0, -1.0, 500, 
Nim, 2, true, 1.0, 1.0, 26, 
Isolo, 2, false, 2.0, -1.0, 277, 
Tsoro, 2, true, 1.0, 1.0, 79, 
MaxMatch, 2, false, 2.0, -1.0, 31, 
Connect Four, 2, false, 2.0, -1.0, 30, 
Knightthrough, 2, true, 1.0, 1.0, 17, 
Greater, 2, false, 1.5, 0.0, 18, 
Lisolo, 2, false, 1.5, 0.0, 1000, 
Pon Chochotl, 2, false, 2.0, -1.0, 150, 
Aqrad, 2, true, 1.0, 1.0, 78, 
Krida Buddhibalasrita, 2, true, 1.0, 1.0, 69, 
Garanguet, 2, false, 2.0, -1.0, 414, 
Uril, 2, true, 1.0, 1.0, 43, 
Chaturaji, 4, true, 1.0, 1.0, 1357, 
Monkey Queen, 2, true, 1.0, 1.0, 7, 
Satoel, 2, true, 1.0, 1.0, 103, 
Yovodi, 2, false, 1.5, 0.0, 1000, 
Agilidade, 2, false, 1.5, 0.0, 16, 
Mangala (Turkey), 2, true, 1.0, 1.0, 49, 
Ludus Latrunculorum, 2, false, 1.5, 0.0, 1000, 
Asi Keliya, 4, false, 2.5, 0.0, 2000, 
Kanguruh, 2, false, 1.5, 0.0, 160, 
Konane, 2, false, 2.0, -1.0, 82, 
Throngs, 2, true, 1.0, 1.0, 95, 
Kalah, 2, true, 1.0, 1.0, 20, 
Tables Rabbatuees, 2, true, 1.0, 1.0, 102, 
Shatranj (Iraq), 2, true, 1.0, 1.0, 3, 
Ketch-Dolt, 2, true, 1.0, 1.0, 126, 
Game of Dwarfs, 2, false, 2.0, -1.0, 12, 
Cittabhramanrpasya Khelanam, 2, true, 1.0, 1.0, 87, 
Wrigglers Squared, 2, true, 1.0, 1.0, 69, 
Mankala, 2, false, 2.0, -1.0, 333, 
Imperial, 2, true, 1.0, 1.0, 451, 
Paumecary, 2, true, 1.0, 1.0, 114, 
Ludus Anglicorum, 2, true, 1.0, 1.0, 429, 
Dabuda, 2, true, 1.0, 1.0, 53, 
Bao Kiswahili (East Africa), 2, true, 1.0, 1.0, 4, 
Kpo, 2, true, 1.0, 1.0, 43, 
Pentalpha, 1, true, 1.0, 1.0, 18, 
Dorvolz, 2, false, 1.5, 0.0, 291, 
Koruboddo, 2, true, 1.0, 1.0, 33, 
Seesaw Draughts, 2, true, 1.0, 1.0, 67, 
Li'b al-Ghashim, 2, false, 1.5, 0.0, 1000, 
Dongjintian, 2, true, 1.0, 1.0, 31, 
Hasami Shogi, 2, true, 1.0, 1.0, 79, 
Tavelspel, 2, false, 1.5, 0.0, 1000, 
Dris at-Talata, 2, false, 2.0, -1.0, 126, 
Tokkadille, 2, false, 1.5, 0.0, 1000, 
Jimafesosh, 2, false, 1.5, 0.0, 1000, 
Jekab, 2, true, 1.0, 1.0, 62, 
Gauntlet, 2, true, 1.0, 1.0, 33, 
Lam Turki, 1, false, 0.0, -1.0, 18, 
Traffic Lights, 2, false, 2.0, -1.0, 28, 
Ringo, 2, true, 1.0, 1.0, 10, 
Wore, 2, false, 2.0, -1.0, 133, 
Magic Square, 1, false, 0.0, -1.0, 500, 
Aj T'iwil, 6, true, 1.0, 1.0, 633, 
Unashogi, 2, true, 1.0, 1.0, 702, 
Yavalax, 2, true, 1.0, 1.0, 61, 
Spartan Chess, 2, true, 1.0, 1.0, 74, 
Tumbleweed, 2, false, 2.0, -1.0, 387, 
Order and Chaos, 2, false, 2.0, -1.0, 36, 
Shatranj ar-Rumiya, 2, false, 1.5, 0.0, 1000, 
Kubuguza, 2, true, 1.0, 1.0, 39, 
Dama (Kenya), 2, false, 2.0, -1.0, 136, 
Scaffold, 2, true, 1.0, 1.0, 76, 
Press Ups, 2, false, 1.5, 0.0, 45, 
Tablut, 2, true, 1.0, 1.0, 63, 
Gala, 2, false, 2.0, -1.0, 25, 
Kharebga (7x7), 2, true, 1.0, 1.0, 99, 
Njombwa, 2, false, 1.5, 0.0, 1000, 
Welschschach, 2, false, 1.5, 0.0, 1000, 
Unnee Tugalluulax, 2, true, 1.0, 1.0, 38, 
Lava, 2, true, 1.0, 1.0, 169, 
Atoll, 2, false, 1.5, 0.0, 106, 
Goldilocks Stones, 2, false, 2.0, -1.0, 41, 
Rab'e, 2, false, 1.5, 0.0, 1000, 
Walak-Pussa, 2, false, 2.0, -1.0, 551, 
Fart (5x5), 2, true, 1.0, 1.0, 35, 
Ho-Bag Gonu, 2, false, 1.5, 0.0, 1000, 
Pachesi, 4, false, 4.0, -1.0, 248, 
Gabata (Wuqro), 2, false, 2.0, -1.0, 370, 
Misoro Tsoro (Additional Capture), 2, false, 2.0, -1.0, 37, 
Ad elta stelpur, 2, false, 2.0, -1.0, 38, 
Chessence, 2, true, 1.0, 1.0, 42, 
Residuel, 2, true, 1.0, 1.0, 32, 
SpanRups, 1, false, 0.0, -1.0, 57, 
Dablot Prejjesne, 2, false, 1.5, 0.0, 980, 
Chatur, 2, true, 1.0, 1.0, 41, 
Connect6, 2, true, 1.0, 1.0, 12, 
Kints, 2, false, 2.0, -1.0, 52, 
Cannon, 2, true, 1.0, 1.0, 45, 
Groups, 2, true, 1.0, 1.0, 7, 
Selus (Massawa), 2, false, 1.5, 0.0, 1000, 
Tank Tactics, 2, true, 1.0, 1.0, 15, 
Terhuchu (Small), 2, true, 1.0, 1.0, 41, 
Pushing Me XO, 2, true, 1.0, 1.0, 70, 
Canadian Draughts, 2, false, 2.0, -1.0, 164, 
Veloop (Hex), 2, true, 1.0, 1.0, 25, 
Njombwa (Two Counters), 2, false, 2.0, -1.0, 311, 
Tandems, 2, false, 1.5, 0.0, 1000, 
Shono, 2, true, 1.0, 1.0, 86, 
Halma, 2, false, 1.5, 0.0, 1000, 
Koti Keliya, 2, true, 1.0, 1.0, 9, 
Wure Dune, 2, true, 1.0, 1.0, 75, 
Tsoro (Baia), 2, true, 1.0, 1.0, 120, 
Merimueng-rimueng-do, 2, true, 1.0, 1.0, 77, 
Janggi, 2, true, 1.0, 1.0, 73, 
Kotra, 2, false, 2.0, -1.0, 450, 
Bechi, 2, false, 1.5, 0.0, 1000, 
Conflagration and Keep-a-riding, 2, true, 1.0, 1.0, 26, 
EinStein Wurfelt Nicht, 2, true, 1.0, 1.0, 35, 
Cascades, 2, true, 1.0, 1.0, 102, 
Adjiboto, 2, true, 1.0, 1.0, 61, 
Shantarad, 2, false, 1.5, 0.0, 1000, 
Main Chator (Batak), 2, true, 1.0, 1.0, 49, 
Choro (Lango), 2, true, 1.0, 1.0, 22, 
Lelac, 2, false, 2.0, -1.0, 74, 
Raja Pasu Mandiri, 3, false, 1.5, 0.5, 1500, 
Salta, 2, false, 1.5, 0.0, 1000, 
Tic-Tac-Chess, 2, false, 2.0, -1.0, 124, 
Gala (Buginese), 2, true, 1.0, 1.0, 538, 
Padaivettu, 2, true, 1.0, 1.0, 115, 
Patol, 2, false, 2.0, -1.0, 18, 
Natt Klab ash-Shawk, 2, true, 1.0, 1.0, 67, 
Kawasukuts, 2, false, 2.0, -1.0, 14, 
Kyoto Shogi, 2, true, 1.0, 1.0, 18, 
Shataranja, 2, true, 1.0, 1.0, 95, 
Triad, 3, false, 1.5, 0.5, 31, 
En Gehe, 2, false, 2.0, -1.0, 355, 
Pam Pait, 2, true, 1.0, 1.0, 317, 
Royal Game of Ur, 2, false, 2.0, -1.0, 184, 
Shakhmaty, 2, true, 1.0, 1.0, 77, 
Five Men's Morris, 2, true, 1.0, 1.0, 23, 
Obridje, 2, false, 2.0, -1.0, 413, 
Pyrga, 2, true, 1.0, 1.0, 17, 
Mawryngkneng Solitaire Game, 1, true, 1.0, 1.0, 15, 
Kisolo (Lali), 2, false, 1.5, 0.0, 1000, 
El-Mthaltha, 2, true, 1.0, 1.0, 11, 
Y, 2, false, 2.0, -1.0, 30, 
Kotu Ellima, 2, true, 1.0, 1.0, 387, 
Petol, 6, false, 4.0, -0.20000000000000018, 114, 
Bagh Batti, 2, true, 1.0, 1.0, 52, 
Weiqi, 2, true, 1.0, 1.0, 311, 
Plotto, 2, false, 2.0, -1.0, 6, 
Phase Chess, 2, true, 1.0, 1.0, 49, 
Atomic Chess, 2, true, 1.0, 1.0, 7, 
Annuvin, 2, true, 1.0, 1.0, 51, 
Wari, 2, false, 2.0, -1.0, 143, 
Tsoro Yemutwelve, 2, true, 1.0, 1.0, 41, 
Omega, 2, false, 2.0, -1.0, 60, 
Quad Wrangle, 2, true, 1.0, 1.0, 51, 
Djara-Badakh, 2, false, 2.0, -1.0, 142, 
Mewelad, 2, true, 1.0, 1.0, 488, 
Chaturanga (12x12), 2, true, 1.0, 1.0, 63, 
Shatranj (14x14), 2, false, 1.5, 0.0, 1000, 
Moxie, 2, true, 1.0, 1.0, 15, 
Futoshiki, 1, false, 0.0, -1.0, 500, 
O-Pat-Kono, 2, false, 1.5, 0.0, 1000, 
Les Pendus, 2, false, 2.0, -1.0, 122, 
Siryu (Race), 4, false, 2.5, 0.0, 2000, 
Bison, 2, true, 1.0, 1.0, 23, 
Alitev, 2, false, 2.0, -1.0, 26, 
Refugia, 2, true, 1.0, 1.0, 31, 
Leap Frog, 2, false, 2.0, -1.0, 244, 
De Vasa Chess, 2, true, 1.0, 1.0, 71, 
Dodgem, 2, true, 1.0, 1.0, 195, 
Sig (Tidikelt), 2, true, 1.0, 1.0, 207, 
Master Y, 2, false, 2.0, -1.0, 59, 
Dama, 2, false, 2.0, -1.0, 147, 
English Draughts, 2, false, 2.0, -1.0, 158, 
Shatranj (Turkey), 2, true, 1.0, 1.0, 19, 
Jeson Zam, 2, true, 1.0, 1.0, 49, 
Reach Chess, 2, true, 1.0, 1.0, 9, 
Nard, 2, false, 2.0, -1.0, 476, 
Elea, 2, false, 2.0, -1.0, 61, 
Shui Yen Ho-Shang, 2, true, 1.0, 1.0, 394, 
Tule Paid, 2, true, 1.0, 1.0, 66, 
Schuster, 2, false, 2.0, -1.0, 262, 
Hnefatafl, 2, true, 1.0, 1.0, 33, 
Awangdu, 2, false, 2.0, -1.0, 210, 
Breakthru, 2, true, 1.0, 1.0, 33, 
Len Doat, 2, true, 1.0, 1.0, 247, 
Sumi Naga Game (War), 2, true, 1.0, 1.0, 47, 
Crusade, 2, true, 1.0, 1.0, 33, 
Horde Chess, 2, true, 1.0, 1.0, 72, 
Erherhe, 2, true, 1.0, 1.0, 80, 
Um el Banat, 2, false, 1.5, 0.0, 1000, 
Tawlbwrdd, 2, true, 1.0, 1.0, 39, 
Bagh Guti, 2, true, 1.0, 1.0, 32, 
Sumi Naga Game (Hunt), 2, true, 1.0, 1.0, 44, 
Pong Hau K'i, 2, false, 1.5, 0.0, 1000, 
Isolation, 2, true, 1.0, 1.0, 30, 
Yavalath, 2, true, 1.0, 1.0, 23, 
Pente Grammai, 2, true, 1.0, 1.0, 65, 
La Liebre Perseguida, 2, true, 1.0, 1.0, 7, 
Netted, 2, false, 2.0, -1.0, 11, 
Omangunta Peeta, 2, false, 1.5, 0.0, 1000, 
Ratio, 2, false, 2.0, -1.0, 12, 
Latin Square, 1, false, 0.0, -1.0, 500, 
Tapatan, 2, true, 1.0, 1.0, 7, 
Tama, 2, false, 2.0, -1.0, 180, 
Polypods, 2, true, 1.0, 1.0, 21, 
Tsoro Yemutatu, 2, false, 2.0, -1.0, 120, 
Brandub, 2, true, 1.0, 1.0, 29, 
San-Noku-Narabe, 2, false, 2.0, -1.0, 126, 
Windflowers, 2, true, 1.0, 1.0, 39, 
Sonka, 2, false, 1.5, 0.0, 1000, 
Russian Fortress Chess, 4, false, 2.0, 0.33333333333333337, 2000, 
Kassle, 2, true, 1.0, 1.0, 19, 
Tant Fant, 2, false, 2.0, -1.0, 130, 
Dala, 2, true, 1.0, 1.0, 37, 
Senet, 2, false, 2.0, -1.0, 202, 
Ishighan, 4, true, 1.0, 1.0, 23, 
Sudoku Mine, 1, false, 0.0, -1.0, 500, 
Bay Khom, 2, true, 1.0, 1.0, 64, 
Hex Amazons, 2, true, 1.0, 1.0, 149, 
Hat Diviyan Keliya, 2, false, 2.0, -1.0, 16, 
Go, 2, false, 2.0, -1.0, 453, 
Shanzak Kammar, 2, false, 1.5, 0.0, 1000, 
Jeu de Renard, 2, false, 1.5, 0.0, 1000, 
Sam K'i, 2, true, 1.0, 1.0, 30, 
Main Chator (Selangor), 2, true, 1.0, 1.0, 56, 
The SmallHolder, 2, false, 2.0, -1.0, 30, 
Lontu-Holo, 2, false, 1.5, 0.0, 1000, 
Ngulungu, 2, true, 1.0, 1.0, 18, 
Fettas, 2, true, 1.0, 1.0, 68, 
Mapuche Game, 2, true, 1.0, 1.0, 56, 
Had, 2, false, 1.5, 0.0, 1000, 
Msuwa, 2, true, 1.0, 1.0, 124, 
Manu, 2, true, 1.0, 1.0, 281, 
Fischer Random Chess, 2, true, 1.0, 1.0, 60, 
Toguz Kumalak, 2, true, 1.0, 1.0, 90, 
Mehen, 2, false, 1.5, 0.0, 1000, 
HexGo, 2, true, 1.0, 1.0, 65, 
Bara Guti, 2, true, 1.0, 1.0, 31, 
Ring, 2, false, 2.0, -1.0, 138, 
Brusky Chess, 2, true, 1.0, 1.0, 23, 
Kolica Atarakua, 2, false, 2.0, -1.0, 106, 
Li'b al-'Aqil, 2, false, 1.5, 0.0, 1000, 
Quantum Leap, 2, false, 2.0, -1.0, 44, 
Hoyito, 2, false, 2.0, -1.0, 131, 
Spline, 2, false, 2.0, -1.0, 26, 
Mig Mang, 2, false, 2.0, -1.0, 354, 
Kensington, 2, false, 1.5, 0.0, 1000, 
Go with the Floe, 2, true, 1.0, 1.0, 31, 
Dama (Philippines), 2, true, 1.0, 1.0, 33, 
Deleb, 4, false, 2.5, 0.0, 2000, 
Brood, 2, true, 1.0, 1.0, 63, 
Chase, 1, true, 1.0, 1.0, 11, 
At-Tab wa-d-Dukk, 2, false, 2.0, -1.0, 267, 
Um el-Bil, 2, false, 2.0, -1.0, 128, 
Pachisi, 4, true, 1.0, 1.0, 761, 
Mysore Tiger Game, 2, false, 1.5, 0.0, 1000, 
Brazilian Draughts, 2, false, 2.0, -1.0, 63, 
Bamboo, 2, false, 2.0, -1.0, 54, 
Capture the Queen, 2, true, 1.0, 1.0, 3, 
Seys Dos y As, 2, false, 2.0, -1.0, 269, 
Ja-Jeon-Geo-Gonu, 2, true, 1.0, 1.0, 9, 
Los Palos, 4, true, 1.0, 1.0, 37, 
Main Dam, 2, false, 2.0, -1.0, 47, 
Aralzaa, 2, true, 1.0, 1.0, 479, 
Rolit, 4, true, 1.0, 1.0, 64, 
Musinaykahwhanmetowaywin, 2, true, 1.0, 1.0, 308, 
Diagonal Draughts, 2, false, 2.0, -1.0, 199, 
Wouri, 2, true, 1.0, 1.0, 930, 
Game of Solomon, 2, false, 2.0, -1.0, 132, 
Triodi (Chios), 2, false, 2.0, -1.0, 128, 
Wolf und Schaaf, 2, true, 1.0, 1.0, 25, 
Fanorona, 2, false, 2.0, -1.0, 36, 
Pachih, 4, false, 2.0, 0.33333333333333337, 406, 
One-Eyed Go, 2, true, 1.0, 1.0, 538, 
Tugul Shodra, 2, true, 1.0, 1.0, 9, 
Chaturanga (14x14), 2, false, 1.5, 0.0, 1000, 
Crand, 2, false, 1.5, 0.0, 1000, 
Kulaochal, 2, false, 2.0, -1.0, 7, 
Backgammon, 2, true, 1.0, 1.0, 231, 
Poprad Game, 2, false, 1.5, 0.0, 1000, 
Atari Go, 2, true, 1.0, 1.0, 105, 
Omnidirectional Draughts, 2, true, 1.0, 1.0, 85, 
Quantik, 2, true, 1.0, 1.0, 7, 
Tasholiwe, 4, false, 2.0, 0.33333333333333337, 238, 
Meurimueng-rimueng Peuet Ploh, 2, true, 1.0, 1.0, 914, 
Kisolo, 2, false, 2.0, -1.0, 116, 
Tamman, 4, false, 4.0, -1.0, 545, 
Chisolo, 2, false, 2.0, -1.0, 206, 
Contagion, 2, true, 1.0, 1.0, 73, 
Susan, 2, true, 1.0, 1.0, 31, 
Tic-Tac-Four, 4, true, 1.0, 1.0, 22, 
Bara Guti (Bihar), 2, true, 1.0, 1.0, 39, 
Ahtarah Guti, 2, true, 1.0, 1.0, 93, 
French Wari, 2, false, 2.0, -1.0, 85, 
Gyan Chaupar, 4, false, 3.0, -0.33333333333333326, 87, 
Pachgarhwa, 2, true, 1.0, 1.0, 17, 
El Mundo, 4, false, 4.0, -1.0, 701, 
Khamousiyya, 2, true, 1.0, 1.0, 49, 
King And Courtesan, 2, true, 1.0, 1.0, 39, 
Oware, 2, true, 1.0, 1.0, 437, 
Mlabalaba, 2, true, 1.0, 1.0, 71, 
Watershed, 2, true, 1.0, 1.0, 58, 
Tablo, 2, true, 1.0, 1.0, 82, 
Qelat, 2, false, 1.5, 0.0, 1000, 
Dum Blas, 2, true, 1.0, 1.0, 116, 
MahbousehSubgame, 2, false, 2.0, -1.0, 220, 
Snowpaque, 2, false, 2.0, -1.0, 32, 
Nedilmarth, 2, true, 1.0, 1.0, 15, 
Setichch, 6, false, 4.0, -0.20000000000000018, 1333, 
Engijn Zirge, 2, true, 1.0, 1.0, 7, 
Sabou'iyya, 2, true, 1.0, 1.0, 26, 
Ngolo, 2, false, 2.0, -1.0, 127, 
Set Dilth', 4, false, 2.0, 0.33333333333333337, 499, 
Chungcajon, 2, true, 1.0, 1.0, 240, 
Panchi, 2, false, 2.0, -1.0, 289, 
Whyo, 2, false, 2.0, -1.0, 204, 
Pagade Kayi Ata (Sixteen-handed), 16, false, 6.0, 0.33333333333333337, 8000, 
Maharajah Chess, 2, true, 1.0, 1.0, 5, 
Gol Ekuish, 2, true, 1.0, 1.0, 63, 
Komikan, 2, false, 1.5, 0.0, 44, 
Doov, 2, true, 1.0, 1.0, 465, 
Hewakam Keliya, 2, true, 1.0, 1.0, 57, 
Dra, 2, false, 2.0, -1.0, 99, 
Dodo, 2, false, 2.0, -1.0, 42, 
Symbol S.2, 2, true, 1.0, 1.0, 15, 
Meridians, 2, true, 1.0, 1.0, 108, 
