GAME NAME, NUM PLAYERS, WIN?, RANK P1, UTILITY P1, NUM MOVES, NUM P1 MOVES
Anti-Knight Sudoku, 1, false, 0.0, -1.0, 500.0, 500
Shogun, 2, true, 1.0, 1.0, 9.0, 5
Challis Ghutia (Titagarh), 2, false, 1.5, 0.0, 1000.0, 499
Neg Tugal Tuux, 2, false, 1.5, 0.0, 1000.0, 499
Baqura, 2, true, 1.0, 1.0, 416.0, 150
Tennessee Waltz, 2, false, 2.0, -1.0, 14.0, 6
Makvoer, 2, true, 1.0, 1.0, 79.0, 40
Castello, 2, false, 1.5, 0.0, 1000.0, 504
Gasetavl, 2, false, 1.5, 0.0, 1000.0, 499
Fischer Random Chess, 2, true, 1.0, 1.0, 191.0, 96
Hund efter Hare (Thy), 2, false, 1.5, 0.0, 1000.0, 499
Tama, 2, false, 2.0, -1.0, 266.0, 131
ArdRi, 2, true, 1.0, 1.0, 97.0, 49
Abalala'e, 2, false, 2.0, -1.0, 140.0, 64
Ti, 2, false, 2.0, -1.0, 40.0, 19
Gauntlet, 2, false, 2.0, -1.0, 30.0, 14
Wari (Alignment), 2, true, 1.0, 1.0, 76.0, 42
Halma, 2, false, 1.5, 0.0, 1000.0, 497
Tridoku, 1, false, 0.0, -1.0, 500.0, 500
Main Pacheh, 4, true, 1.0, 1.0, 343.0, 62
Plotto, 2, false, 2.0, -1.0, 6.0, 2
Quantum Leap, 2, true, 1.0, 1.0, 37.0, 19
Ram Tir, 2, false, 1.5, 0.0, 1000.0, 499
Cross, 2, true, 1.0, 1.0, 43.0, 22
Moxie, 2, false, 2.0, -1.0, 14.0, 6
Suffragetto, 2, false, 1.5, 0.0, 1000.0, 509
Greater Loss, 2, false, 2.0, -1.0, 11.0, 6
Latin Square, 1, false, 0.0, -1.0, 500.0, 500
Merimueng-rimueng-do, 2, true, 1.0, 1.0, 77.0, 39
Manifold, 2, false, 2.0, -1.0, 45.0, 21
ConHex, 2, true, 1.0, 1.0, 25.0, 13
Nine Men's Morris, 2, true, 1.0, 1.0, 68.0, 36
Hasami Shogi, 2, true, 1.0, 1.0, 695.0, 348
Chongka', 2, false, 2.0, -1.0, 110.0, 50
Chameleon, 2, true, 1.0, 1.0, 33.0, 17
Unnamed Dutch Draughts Game, 2, true, 1.0, 1.0, 70.0, 39
Felli, 2, true, 1.0, 1.0, 207.0, 104
Jiu Zi Xian Qi, 1, true, 1.0, 1.0, 9.0, 9
Chess, 2, false, 2.0, -1.0, 136.0, 67
Sungka, 2, false, 1.5, 0.0, 1000.0, 479
Aj Sina'anil, 6, true, 1.0, 1.0, 936.0, 169
Haretavl, 2, true, 1.0, 1.0, 158.0, 78
Makonn, 2, false, 2.0, -1.0, 246.0, 133
Siryu (War), 2, true, 1.0, 1.0, 643.0, 322
Kotra, 2, false, 2.0, -1.0, 420.0, 206
MensaSpiel, 2, false, 2.0, -1.0, 19.0, 10
Glinski Chess, 2, false, 1.5, 0.0, 358.0, 179
Main Tapak Empat, 2, true, 1.0, 1.0, 38.0, 18
Bao Ki Arabu (Zanzibar 1), 2, true, 1.0, 1.0, 178.0, 97
SpanRups, 1, true, 1.0, 1.0, 24.0, 24
Mono, 2, true, 1.0, 1.0, 61.0, 31
Pente Grammai, 2, true, 1.0, 1.0, 109.0, 55
Mweso, 2, true, 1.0, 1.0, 135.0, 74
Muvalavala (Luena), 2, false, 2.0, -1.0, 58.0, 26
Es-Sig, 4, false, 4.0, -1.0, 266.0, 61
Barjis, 4, true, 1.0, 1.0, 301.0, 68
El Mundo, 4, false, 2.0, 0.33333333333333337, 531.0, 131
Hoyito, 2, false, 1.5, 0.0, 34.0, 16
Three-Player Hex, 3, true, 1.0, 1.0, 21.0, 8
Mewegae, 2, false, 1.5, 0.0, 1000.0, 482
Plakoto, 2, false, 2.0, -1.0, 102.0, 51
Chaturaji, 4, false, 4.0, -1.0, 384.0, 95
Havannah, 2, true, 1.0, 1.0, 35.0, 18
Um el-Bil, 2, false, 2.0, -1.0, 99.0, 50
Dam (Singapore), 2, true, 1.0, 1.0, 287.0, 144
Line and Cross, 2, true, 1.0, 1.0, 22.0, 10
Kaua Dorki, 2, true, 1.0, 1.0, 63.0, 32
Tugi-Epfe, 2, false, 2.0, -1.0, 12.0, 5
Mogul Putt'han, 2, true, 1.0, 1.0, 66.0, 36
Hops-a-Daisy Generalized, 2, true, 1.0, 1.0, 10.0, 6
2048, 1, false, 0.0, -1.0, 146.0, 146
Theseus and the Minotaur, 1, false, 0.0, -1.0, 32.0, 32
Tavelspel, 2, false, 1.5, 0.0, 1000.0, 499
Wolf and Sheep, 2, false, 2.0, -1.0, 42.0, 20
Sokkattan, 4, true, 1.0, 1.0, 359.0, 93
Tokkadille, 2, false, 2.0, -1.0, 338.0, 163
Engijn Zirge, 2, false, 2.0, -1.0, 78.0, 38
Gygoreg, 2, false, 2.0, -1.0, 239.0, 120
Conspirateurs, 2, false, 1.5, 0.0, 1000.0, 509
Triple Tangle, 2, false, 2.0, -1.0, 284.0, 140
Saturankam, 4, false, 2.0, 0.33333333333333337, 518.0, 115
BoxOff, 1, true, 1.0, 1.0, 24.0, 24
El Perro, 2, true, 1.0, 1.0, 155.0, 80
Daramuti, 2, false, 2.0, -1.0, 193.0, 91
Ouk Chatrang, 2, false, 2.0, -1.0, 212.0, 105
Tapatan, 2, true, 1.0, 1.0, 7.0, 4
El Zorro, 2, true, 1.0, 1.0, 571.0, 286
Lamosh, 2, false, 1.5, 0.0, 1000.0, 530
Go, 2, false, 2.0, -1.0, 389.0, 195
Shobu, 2, true, 1.0, 1.0, 58.0, 30
Main Chongkak, 2, false, 2.0, -1.0, 101.0, 57
Portes, 2, true, 1.0, 1.0, 159.0, 84
Isolo, 2, true, 1.0, 1.0, 566.0, 288
Wali, 2, true, 1.0, 1.0, 102.0, 57
Kharebga (7x7), 2, false, 2.0, -1.0, 844.0, 421
Tobi Shogi, 2, false, 1.5, 0.0, 1000.0, 499
Wolf und Schaaf, 2, false, 2.0, -1.0, 47.0, 24
Tant Fant, 2, false, 2.0, -1.0, 30.0, 14
Shashki, 2, false, 2.0, -1.0, 54.0, 25
Fallas, 2, true, 1.0, 1.0, 171.0, 87
En Gehe, 2, true, 1.0, 1.0, 531.0, 298
Unfair, 2, true, 1.0, 1.0, 14.0, 6
Windir, 2, true, 1.0, 1.0, 28.0, 13
Center, 2, true, 1.0, 1.0, 21.0, 11
Nuktagaq, 2, true, 1.0, 1.0, 197.0, 99
Qi Guo Xiangxi, 7, true, 1.0, 1.0, 206.0, 31
Sig (Tidikelt), 2, false, 1.5, 0.0, 1000.0, 499
Yucebao, 2, false, 1.5, 0.0, 1000.0, 499
Tsoro (Additional Capture), 2, true, 1.0, 1.0, 37.0, 22
Backgammon, 2, false, 2.0, -1.0, 327.0, 166
Main Dam, 2, false, 2.0, -1.0, 78.0, 37
Maze, 1, false, 0.0, -1.0, 9.0, 9
Veloop (Square), 2, true, 1.0, 1.0, 57.0, 29
Shatranj al-Mustatila, 2, false, 2.0, -1.0, 288.0, 143
Capture the Queen, 2, true, 1.0, 1.0, 5.0, 3
Jekab, 2, false, 2.0, -1.0, 50.0, 23
J'erin, 2, false, 1.5, 0.0, 1000.0, 436
Chong (Sakhalin), 2, true, 1.0, 1.0, 9.0, 7
Pente, 2, true, 1.0, 1.0, 93.0, 47
San-Noku-Narabe, 2, true, 1.0, 1.0, 143.0, 72
Uxrijn Ever, 2, false, 2.0, -1.0, 35.0, 18
Dice Shogi, 2, true, 1.0, 1.0, 66.0, 33
Skirmish (GDL), 2, true, 1.0, 1.0, 100.0, 49
Dum Blas, 2, false, 2.0, -1.0, 114.0, 58
Dama (Comoros), 2, true, 1.0, 1.0, 111.0, 57
Moo, 2, false, 2.0, -1.0, 59.0, 28
Azigo, 2, false, 1.5, 0.0, 1000.0, 499
Zola, 2, true, 1.0, 1.0, 37.0, 19
Seega, 2, false, 2.0, -1.0, 200.0, 99
Tabu Y, 2, true, 1.0, 1.0, 27.0, 14
Mawkar Katiya, 2, false, 1.5, 0.0, 1000.0, 500
Raja Pasu Mandiri, 3, false, 3.0, -1.0, 1500.0, 55
Adi, 2, false, 1.5, 0.0, 1000.0, 418
Driesticken, 2, true, 1.0, 1.0, 125.0, 63
Shi Liu Kan Tsiang Kun, 2, false, 2.0, -1.0, 10.0, 4
Bug, 2, false, 2.0, -1.0, 29.0, 11
Gonnect, 2, true, 1.0, 1.0, 145.0, 73
Sam K'i, 2, true, 1.0, 1.0, 38.0, 21
Bagha Guti, 2, true, 1.0, 1.0, 195.0, 98
Master Y, 2, true, 1.0, 1.0, 32.0, 16
Kiust Oyun, 2, false, 1.5, 0.0, 1000.0, 498
Tsaydithl, 2, true, 1.0, 1.0, 25.0, 13
A K'aak'il, 6, false, 4.0, -0.20000000000000018, 533.0, 96
Veloop (Hex), 2, false, 2.0, -1.0, 36.0, 17
Sig (Western Sahara), 4, false, 3.0, -0.33333333333333326, 360.0, 94
Co Chan Cho, 2, false, 2.0, -1.0, 402.0, 200
Parsi Chess, 2, false, 2.0, -1.0, 136.0, 67
Yeung Luk Sz' Kon Tseung Kwan, 2, false, 2.0, -1.0, 794.0, 396
Fractal, 2, true, 1.0, 1.0, 7.0, 4
Jacquet, 2, true, 1.0, 1.0, 452.0, 228
Lam Pusri, 2, false, 2.0, -1.0, 405.0, 202
Triodi (Diagonal), 2, false, 2.0, -1.0, 65.0, 30
HexDame, 2, true, 1.0, 1.0, 112.0, 57
Oware, 2, false, 2.0, -1.0, 170.0, 84
Ahtarah Guti, 2, true, 1.0, 1.0, 78.0, 43
Baralie, 2, false, 2.0, -1.0, 168.0, 83
Pylos, 2, false, 2.0, -1.0, 56.0, 26
Greatest Loss, 2, false, 2.0, -1.0, 15.0, 8
Pallankuli, 2, false, 2.0, -1.0, 93.0, 54
Pon Chochotl, 2, false, 2.0, -1.0, 76.0, 37
Hus (Damara), 2, false, 1.5, 0.0, 1000.0, 516
Ultimate Tic-Tac-Toe, 2, true, 1.0, 1.0, 53.0, 27
Andantino, 2, false, 2.0, -1.0, 28.0, 13
Leyla Gobale (Gabradarre), 2, true, 1.0, 1.0, 524.0, 116
Shatranj at-Tamma, 2, false, 1.5, 0.0, 1000.0, 499
Shatranj (Turkey), 2, true, 1.0, 1.0, 129.0, 65
Spline, 2, false, 2.0, -1.0, 24.0, 11
Ceelkoqyuqkoqiji, 2, true, 1.0, 1.0, 896.0, 441
Main Chator (Batak), 2, false, 1.5, 0.0, 1000.0, 499
Choro (Lango), 2, true, 1.0, 1.0, 22.0, 20
Agon, 2, true, 1.0, 1.0, 663.0, 332
XII Scripta, 2, true, 1.0, 1.0, 507.0, 257
Nchayo, 2, false, 2.0, -1.0, 38.0, 20
Dogtown Clans, 2, true, 1.0, 1.0, 41.0, 20
Lange Puff, 2, false, 2.0, -1.0, 279.0, 123
One-Eyed Go, 2, false, 2.0, -1.0, 454.0, 226
Quixo, 2, false, 2.0, -1.0, 40.0, 19
Tank Tactics, 2, true, 1.0, 1.0, 26.0, 13
Tamman, 4, true, 1.0, 1.0, 375.0, 44
American Pool Checkers, 2, false, 2.0, -1.0, 58.0, 27
Kioz, 2, false, 1.5, 0.0, 1000.0, 515
Mbelele, 2, false, 2.0, -1.0, 211.0, 98
Connect6, 2, true, 1.0, 1.0, 113.0, 57
Shantarad, 2, false, 1.5, 0.0, 1000.0, 496
Official Football Chess, 2, false, 2.0, -1.0, 58.0, 28
Dots and Boxes, 2, true, 1.0, 1.0, 103.0, 66
Buqruru, 2, false, 1.5, 0.0, 6.0, 2
Shiva, 2, false, 2.0, -1.0, 148.0, 73
Bagh Batti, 2, false, 2.0, -1.0, 343.0, 163
Score Four, 2, true, 1.0, 1.0, 27.0, 14
Sittuyin, 2, false, 1.5, 0.0, 1000.0, 499
Korkserschach, 2, true, 1.0, 1.0, 62.0, 31
Mapuche Game, 2, true, 1.0, 1.0, 103.0, 57
Squava, 2, true, 1.0, 1.0, 22.0, 10
Gopher, 2, false, 2.0, -1.0, 44.0, 21
Chuka, 1, true, 1.0, 1.0, 10.0, 10
Ssang-Ryouk, 2, true, 1.0, 1.0, 267.0, 134
Schuster, 2, false, 2.0, -1.0, 390.0, 193
Pereauni, 2, false, 2.0, -1.0, 55.0, 19
Jeson Mor, 2, true, 1.0, 1.0, 5.0, 3
Schachzabel, 2, false, 1.5, 0.0, 1000.0, 499
Njombwa (Two Counters), 2, false, 2.0, -1.0, 188.0, 63
Pushing Me XO, 2, false, 2.0, -1.0, 64.0, 31
J'odu, 2, false, 2.0, -1.0, 150.0, 69
Abrobad, 2, true, 1.0, 1.0, 13.0, 7
Tauru, 2, true, 1.0, 1.0, 42.0, 24
Hat Diviyan Keliya, 2, false, 2.0, -1.0, 16.0, 7
Dama, 2, false, 2.0, -1.0, 254.0, 128
MahbousehSubgame, 2, true, 1.0, 1.0, 214.0, 108
Shakhmaty, 2, false, 2.0, -1.0, 64.0, 31
Hawalis, 2, false, 2.0, -1.0, 201.0, 101
Muvalavala (Quioco), 2, false, 2.0, -1.0, 89.0, 42
Dama (Kenya), 2, true, 1.0, 1.0, 161.0, 83
Yote, 2, true, 1.0, 1.0, 40.0, 23
Gabata (Shoa and Adegrat), 2, false, 1.5, 0.0, 1000.0, 503
Nard, 2, false, 2.0, -1.0, 473.0, 237
Shogi Puzzle, 2, true, 1.0, 1.0, 1.0, 1
Pahada Keliya, 4, true, 1.0, 1.0, 685.0, 195
Leap Frog, 2, false, 2.0, -1.0, 22.0, 10
Bamboo, 2, true, 1.0, 1.0, 53.0, 27
Alquerque, 2, true, 1.0, 1.0, 41.0, 21
Gabata (Adowa), 2, false, 1.5, 0.0, 1000.0, 515
Barca, 2, false, 1.5, 0.0, 1000.0, 499
Sarvatobhadra, 2, false, 2.0, -1.0, 75.0, 38
Yavalanchor, 2, true, 1.0, 1.0, 17.0, 9
Refugia, 2, false, 2.0, -1.0, 24.0, 11
Oriath, 1, true, 1.0, 1.0, 21.0, 21
Mlabalaba, 2, true, 1.0, 1.0, 132.0, 69
Football Chess, 2, false, 2.0, -1.0, 23.0, 10
Crusade, 2, true, 1.0, 1.0, 36.0, 17
Los Palos, 4, false, 3.0, -0.33333333333333326, 50.0, 12
Aj Sakakil, 6, true, 1.0, 1.0, 1423.0, 259
Bison, 2, true, 1.0, 1.0, 45.0, 23
Kotu Baendum, 2, false, 2.0, -1.0, 129.0, 63
I, 2, false, 2.0, -1.0, 16.0, 7
Russian Fortress Chess, 4, false, 2.5, 0.0, 2000.0, 499
Ho-Bag Gonu, 2, false, 1.5, 0.0, 1000.0, 499
Sher Bakar, 2, false, 2.0, -1.0, 246.0, 116
Ringo, 2, true, 1.0, 1.0, 29.0, 15
Motiq, 2, false, 1.5, 0.0, 1000.0, 475
Hermit, 2, true, 1.0, 1.0, 45.0, 23
Forge, 2, false, 2.0, -1.0, 120.0, 59
Pachisi, 4, true, 1.0, 1.0, 816.0, 208
Tsoro (Reentered Captures), 2, false, 1.5, 0.0, 1000.0, 490
Hex, 2, true, 1.0, 1.0, 31.0, 16
Shodra, 2, false, 1.5, 0.0, 1000.0, 499
Meusueb, 2, false, 2.0, -1.0, 91.0, 31
Manu, 2, true, 1.0, 1.0, 213.0, 107
Double-Move Situ, 2, true, 1.0, 1.0, 22.0, 11
Omega, 2, false, 2.0, -1.0, 60.0, 29
Fanorona Telo, 2, true, 1.0, 1.0, 131.0, 66
Ghingskoot, 2, true, 1.0, 1.0, 43.0, 22
Pachgarhwa, 2, true, 1.0, 1.0, 17.0, 15
Dama (Alquerque), 2, true, 1.0, 1.0, 40.0, 21
Piprjall, 2, true, 1.0, 1.0, 476.0, 258
Tic-Tac-Toe Misere, 2, false, 1.5, 0.0, 11.0, 6
Shing Quon Tu, 16, false, 7.0, 0.19999999999999996, 3554.0, 183
Sher Bakr, 2, false, 2.0, -1.0, 8.0, 3
McCooey Chess, 2, true, 1.0, 1.0, 53.0, 27
Chomp, 2, false, 2.0, -1.0, 9.0, 5
Duidoku, 2, true, 1.0, 1.0, 65.0, 33
N Queens, 1, false, 0.0, -1.0, 500.0, 500
Damspel, 2, true, 1.0, 1.0, 53.0, 28
LastEdge, 2, true, 1.0, 1.0, 19.0, 10
Vela, 2, true, 1.0, 1.0, 38.0, 18
Ko-app-paw-na, 2, false, 2.0, -1.0, 100.0, 49
Fission, 2, false, 1.5, 0.0, 35.0, 18
Zuz Mel (7x7), 2, true, 1.0, 1.0, 663.0, 333
Icosian, 1, true, 1.0, 1.0, 20.0, 20
Lelac, 2, false, 2.0, -1.0, 51.0, 26
Twelve Men's Morris, 2, true, 1.0, 1.0, 54.0, 31
Level Chess, 4, false, 2.5, 0.0, 2000.0, 500
Dodgem, 2, false, 2.0, -1.0, 14.0, 6
Andada, 2, true, 1.0, 1.0, 100.0, 49
Spartan Chess, 2, false, 1.5, 0.0, 506.0, 254
Shisima, 2, false, 2.0, -1.0, 32.0, 15
Ikibuguzo (Opening 2), 2, true, 1.0, 1.0, 75.0, 50
Jacquet de Versailles, 2, false, 2.0, -1.0, 480.0, 244
Udat Pagada, 2, true, 1.0, 1.0, 23.0, 12
Gala, 2, false, 2.0, -1.0, 25.0, 13
JulbaharSubgame, 2, true, 1.0, 1.0, 208.0, 106
Cittabhramanrpasya Khelanam, 2, false, 2.0, -1.0, 12.0, 5
Pulijudamu, 2, true, 1.0, 1.0, 239.0, 120
Grasshopper, 2, false, 1.5, 0.0, 1000.0, 504
Marelle Triple, 2, true, 1.0, 1.0, 100.0, 52
Fetach, 2, true, 1.0, 1.0, 205.0, 103
Morabaraba, 2, true, 1.0, 1.0, 60.0, 35
Loop Chess, 2, true, 1.0, 1.0, 187.0, 94
Khutka Boia, 2, false, 1.5, 0.0, 1000.0, 487
Gurvan Xudag, 2, false, 2.0, -1.0, 21.0, 11
Elea, 2, true, 1.0, 1.0, 61.0, 31
Tsoro Yemutatu (Triangle), 2, false, 2.0, -1.0, 32.0, 15
Shatranj al-Husun, 2, false, 1.5, 0.0, 1000.0, 499
Mangala (Turkey), 2, true, 1.0, 1.0, 43.0, 22
Brandub, 2, false, 2.0, -1.0, 64.0, 31
Puhulmutu, 2, false, 2.0, -1.0, 102.0, 35
Hamiltonian Maze, 1, false, 0.0, -1.0, 23.0, 23
Spreta, 2, false, 2.0, -1.0, 62.0, 33
Bravalath, 2, false, 2.0, -1.0, 12.0, 5
Nein Ari, 1, true, 1.0, 1.0, 15.0, 15
Yoin, 2, true, 1.0, 1.0, 127.0, 64
Spava, 2, false, 2.0, -1.0, 15.0, 8
RootZone, 2, true, 1.0, 1.0, 37.0, 19
Gol Ekuish, 2, false, 2.0, -1.0, 382.0, 190
Tourne-Case, 2, false, 2.0, -1.0, 134.0, 66
Baghchal, 2, false, 2.0, -1.0, 408.0, 203
Wrigglers Squared, 2, true, 1.0, 1.0, 92.0, 45
Yavalade, 3, false, 2.0, 0.0, 13.0, 5
Maak Yek, 2, true, 1.0, 1.0, 963.0, 482
Tasholiwe, 4, true, 1.0, 1.0, 187.0, 36
Shanzak Kammar, 2, false, 1.5, 0.0, 1000.0, 499
Bao Kiswahili (East Africa), 2, true, 1.0, 1.0, 4.0, 4
Ovalhu, 2, false, 1.5, 0.0, 1000.0, 499
Petol, 6, true, 1.0, 1.0, 120.0, 20
Todas Tablas, 2, false, 2.0, -1.0, 155.0, 77
Gyre, 2, true, 1.0, 1.0, 117.0, 59
Polypods, 2, false, 2.0, -1.0, 6.0, 2
Challis Ghutia, 2, false, 1.5, 0.0, 1000.0, 500
Pagade Kayi Ata (Sixteen-handed), 16, false, 14.5, -0.8, 8000.0, 1074
Iyogh, 2, true, 1.0, 1.0, 111.0, 56
Juroku Musashi, 2, false, 2.0, -1.0, 356.0, 177
Breakthru, 2, true, 1.0, 1.0, 33.0, 13
Dara, 2, false, 2.0, -1.0, 113.0, 53
Kassle, 2, false, 2.0, -1.0, 16.0, 7
Kanguruh, 2, true, 1.0, 1.0, 156.0, 78
Mig Mang, 2, true, 1.0, 1.0, 354.0, 176
Lau Kata Kati, 2, true, 1.0, 1.0, 277.0, 139
Cascades, 2, false, 2.0, -1.0, 95.0, 50
Galatjang, 2, false, 1.5, 0.0, 1000.0, 482
Myles, 2, true, 1.0, 1.0, 121.0, 61
Woli, 2, false, 2.0, -1.0, 332.0, 165
Maharajah Chess, 2, true, 1.0, 1.0, 413.0, 207
Canadian Draughts, 2, false, 2.0, -1.0, 210.0, 106
Tab, 2, false, 2.0, -1.0, 59.0, 28
Lotus, 2, true, 1.0, 1.0, 69.0, 35
Overflow, 2, false, 2.0, -1.0, 64.0, 31
Mehen, 2, false, 1.5, 0.0, 1000.0, 499
Tsoro Yemutwelve, 2, true, 1.0, 1.0, 56.0, 32
Dam, 2, false, 1.5, 0.0, 1000.0, 499
Akidada, 2, false, 2.0, -1.0, 118.0, 58
Six Insect Game, 2, false, 2.0, -1.0, 64.0, 31
Aksadyuta, 2, true, 1.0, 1.0, 2.0, 0
Aqrad, 2, true, 1.0, 1.0, 144.0, 80
Bouge Shodra, 2, true, 1.0, 1.0, 26.0, 12
Epelle, 2, true, 1.0, 1.0, 159.0, 80
Halusa, 2, false, 1.5, 0.0, 1000.0, 499
Mangala (Suez), 2, true, 1.0, 1.0, 175.0, 80
Diagonal Draughts, 2, true, 1.0, 1.0, 143.0, 73
Obridje, 2, false, 2.0, -1.0, 101.0, 45
Bagh Bandi, 2, true, 1.0, 1.0, 164.0, 95
Bosh, 2, false, 2.0, -1.0, 170.0, 82
Sim, 2, true, 1.0, 1.0, 14.0, 6
Huli-Mane Ata, 2, false, 2.0, -1.0, 72.0, 35
Nsolo, 2, false, 2.0, -1.0, 153.0, 46
Kolica Atarakua, 2, true, 1.0, 1.0, 127.0, 64
Sweep Burrow, 2, true, 1.0, 1.0, 62.0, 32
Don't Mosey and The Last Scavenger, 2, false, 2.0, -1.0, 14.0, 6
Les Pendus, 2, false, 2.0, -1.0, 8.0, 3
58 Holes, 2, false, 2.0, -1.0, 154.0, 75
Tsukkalavde, 2, true, 1.0, 1.0, 36.0, 20
Esa Hex, 2, true, 1.0, 1.0, 24.0, 12
Paradis, 8, false, 3.0, 0.4285714285714286, 478.0, 59
Wore, 2, false, 2.0, -1.0, 42.0, 20
Radran, 2, false, 1.5, 0.0, 34.0, 16
Gabata (Aksum), 2, false, 1.5, 0.0, 1000.0, 498
Doblet, 2, false, 2.0, -1.0, 159.0, 77
I Pere, 2, false, 2.0, -1.0, 28.0, 13
Morpharaoh, 2, true, 1.0, 1.0, 19.0, 10
Fibonacci Nim, 2, false, 2.0, -1.0, 53.0, 28
Moruba, 2, true, 1.0, 1.0, 248.0, 123
Daldos, 2, false, 2.0, -1.0, 168.0, 87
Sujjua, 2, true, 1.0, 1.0, 13.0, 7
Kanji Guti, 2, false, 1.5, 0.0, 253.0, 138
Dig Dig, 2, true, 1.0, 1.0, 92.0, 49
Liu Tsi, 2, true, 1.0, 1.0, 7.0, 4
Queah Game, 2, true, 1.0, 1.0, 161.0, 81
Buttons And Lights, 1, true, 1.0, 1.0, 6.0, 6
Kiuthi, 2, false, 1.5, 0.0, 599.0, 303
Diagonals, 2, false, 2.0, -1.0, 64.0, 31
Shatranj al-Kabir, 2, false, 1.5, 0.0, 1000.0, 499
Amazon Chess, 2, false, 2.0, -1.0, 54.0, 26
Kay, 2, false, 2.0, -1.0, 195.0, 103
Tavan Tal, 2, true, 1.0, 1.0, 111.0, 59
Squadro, 2, false, 2.0, -1.0, 84.0, 40
Hyvn aetter Hare, 2, false, 2.0, -1.0, 38.0, 18
Addi Kul, 2, false, 1.5, 0.0, 1000.0, 499
Poprad Game, 2, false, 1.5, 0.0, 1000.0, 499
Egara Guti, 2, false, 2.0, -1.0, 246.0, 122
Intotoi, 2, false, 2.0, -1.0, 102.0, 47
Xonin Shatar (Complex), 2, true, 1.0, 1.0, 75.0, 42
MiniXiangqi, 2, false, 2.0, -1.0, 66.0, 32
Oust, 2, true, 1.0, 1.0, 101.0, 61
Pachesi, 4, true, 1.0, 1.0, 273.0, 56
Gasetavl (Gedved), 2, false, 1.5, 0.0, 1000.0, 499
De Vasa Chess, 2, false, 2.0, -1.0, 132.0, 65
Ngre E E, 2, false, 1.5, 0.0, 8.0, 3
Six-Penny Madell, 2, true, 1.0, 1.0, 47.0, 27
Awagagae, 2, false, 2.0, -1.0, 326.0, 157
The Concentration Game, 2, true, 1.0, 1.0, 91.0, 46
Main Chator (Selangor), 2, false, 2.0, -1.0, 242.0, 120
Sat Gol, 2, false, 2.0, -1.0, 40.0, 13
T'mbl, 2, false, 2.0, -1.0, 22.0, 10
Minefield, 2, true, 1.0, 1.0, 11.0, 6
Knightthrough, 2, false, 2.0, -1.0, 32.0, 15
Callanish, 2, true, 1.0, 1.0, 44.0, 21
Contagion, 2, true, 1.0, 1.0, 73.0, 33
Terhuchu, 2, true, 1.0, 1.0, 451.0, 226
Alquerque de Tres, 2, false, 1.5, 0.0, 8.0, 3
Lontu-Holo, 2, false, 2.0, -1.0, 946.0, 460
Buffa de Baldrac, 2, false, 2.0, -1.0, 382.0, 186
Gabata (Wuqro), 2, false, 1.5, 0.0, 1000.0, 538
Dablot Prejjesne, 2, false, 1.5, 0.0, 1000.0, 499
Ex Nihilo, 2, false, 2.0, -1.0, 30.0, 16
Len Doat, 2, true, 1.0, 1.0, 243.0, 119
Set Dilth', 4, false, 2.0, 0.33333333333333337, 588.0, 157
Diviyan Keliya, 2, true, 1.0, 1.0, 771.0, 386
Tsoro, 2, false, 2.0, -1.0, 85.0, 37
Terhuchu (Small), 2, true, 1.0, 1.0, 67.0, 34
Tablut, 2, false, 2.0, -1.0, 34.0, 16
Shatranj Diwana Shah, 2, true, 1.0, 1.0, 147.0, 74
Nzengue (Small), 2, false, 1.5, 0.0, 8.0, 3
Unnee Tugalluulax, 2, true, 1.0, 1.0, 50.0, 24
Dorvolz, 2, false, 1.5, 0.0, 291.0, 146
Samurai Sudoku, 1, false, 0.0, -1.0, 500.0, 500
Sute, 2, false, 1.5, 0.0, 1000.0, 499
Contrare Puff, 2, true, 1.0, 1.0, 308.0, 137
Chinese Checkers, 6, false, 3.5, 0.0, 3000.0, 499
Misoro Tsoro (Additional Capture), 2, false, 2.0, -1.0, 30.0, 11
Janes Soppi, 2, true, 1.0, 1.0, 374.0, 186
French Wari, 2, false, 2.0, -1.0, 74.0, 42
Damas, 2, true, 1.0, 1.0, 77.0, 37
Patol, 2, true, 1.0, 1.0, 23.0, 12
Konane, 2, true, 1.0, 1.0, 89.0, 45
Double Chess, 2, false, 2.0, -1.0, 360.0, 179
Shatranj ar-Rumiya, 2, false, 1.5, 0.0, 1000.0, 499
Andot, 2, false, 1.5, 0.0, 107.0, 54
Chonpa, 4, false, 3.0, -0.33333333333333326, 432.0, 101
The SmallHolder, 2, false, 2.0, -1.0, 32.0, 15
Kotu Ellima, 2, true, 1.0, 1.0, 441.0, 221
Gundru, 2, false, 1.5, 0.0, 1000.0, 499
Pentomino, 2, false, 2.0, -1.0, 8.0, 3
Shatranj (Algeria), 2, true, 1.0, 1.0, 217.0, 109
Triodi (Chios), 2, false, 2.0, -1.0, 206.0, 102
Do Guti, 2, false, 2.0, -1.0, 374.0, 186
Krida Buddhibalasrita, 2, true, 1.0, 1.0, 199.0, 100
Waurie, 2, false, 2.0, -1.0, 83.0, 47
Okwe (Nigeria), 2, false, 1.5, 0.0, 1000.0, 499
Daldosa, 2, false, 2.0, -1.0, 112.0, 47
Yahoudieh, 2, true, 1.0, 1.0, 63.0, 40
Abak, 2, false, 1.5, 0.0, 1000.0, 499
Pentago, 2, false, 2.0, -1.0, 20.0, 9
Weiqi, 2, false, 2.0, -1.0, 438.0, 218
